campaign_id,brand_name,product_category,platform,country,target_segment,start_date,end_date,ad_text,primary_call_to_action,image_path,impressions,clicks,conversions,reach,spend,revenue,currency,ctr,conversion_rate,engagement_rate,roi,is_viral
C0460,Brand_10,beauty,instagram,AE,HNI / Affluent,2024-08-25,2024-09-20,Discover premium beauty curated for HNI / Affluent. Click to explore.,Shop now,images/c0460.jpg,46443,640,28,37657,224.39,1120,USD,0.01378033288116616,0.04375,0.01438322244471718,3.991309773162797,0
C0461,Brand_2,electronics,youtube,AE,HNI / Affluent,2024-09-02,2024-10-12,New arrivals in electronics just dropped. Don't miss out!,Get offer,images/c0461.jpg,19936,89,0,15058,238.95,0,USD,0.004464285714285714,0.0,0.004464285714285714,-1.0,0
C0462,Brand_5,electronics,tiktok,US,Millennial Professionals,2023-06-18,2023-07-20,Limited time offer on our electronics collection. Shop now and save big!,Learn more,images/c0462.jpg,93845,1581,48,51371,615.05,9600,USD,0.01684692844584155,0.030360531309297913,0.01735841014438702,14.608487114868712,0
C0463,Brand_8,beauty,facebook,EU,Gen Z - Urban,2024-08-26,2024-10-04,Discover premium beauty curated for Gen Z - Urban. Click to explore.,Shop now,images/c0463.jpg,98762,1064,31,74881,664.41,1240,USD,0.010773374374759523,0.02913533834586466,0.011087260282294809,0.866317484685661,0
C0464,Brand_12,fashion,tiktok,EU,Families,2024-07-01,2024-07-11,Top-rated fashion loved by customers like you. Check it out.,Shop now,images/c0464.jpg,16484,271,6,10990,161.82,300,USD,0.016440184421256977,0.02214022140221402,0.016804173744236834,0.8539117538005192,0
C0465,Brand_4,fashion,instagram,EU,Gen Z - Urban,2024-03-02,2024-04-06,Upgrade your fashion game with exclusive deals for EU.,Shop now,images/c0465.jpg,92360,1017,37,61862,526.37,1850,USD,0.011011260285838025,0.03638151425762045,0.01141186660892161,2.5146379922867945,0
C0466,Brand_18,electronics,tiktok,EU,Millennial Professionals,2023-07-30,2023-08-06,New arrivals in electronics just dropped. Don't miss out!,Get offer,images/c0466.jpg,110721,1702,53,69673,513.05,10600,USD,0.015371970990146405,0.031139835487661575,0.01585065163790067,19.660754312445185,0
C0467,Brand_4,grocery,youtube,UK,HNI / Affluent,2024-12-18,2025-01-02,Upgrade your grocery game with exclusive deals for UK.,Shop now,images/c0467.jpg,19160,151,5,12944,321.13,150,USD,0.007881002087682672,0.033112582781456956,0.0081419624217119,-0.5328994488213497,0
C0468,Brand_17,grocery,instagram,US,Gen Z - Urban,2023-04-19,2023-05-27,Discover premium grocery curated for Gen Z - Urban. Click to explore.,Learn more,images/c0468.jpg,130509,1836,97,75678,640.77,2910,USD,0.01406799531066823,0.0528322440087146,0.014811239071634907,3.5414111147525635,0
C0469,Brand_9,grocery,facebook,US,Students,2023-10-30,2023-11-16,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0469.jpg,139593,2238,112,112944,707.14,3360,USD,0.016032322537663065,0.050044682752457555,0.016834655032845487,3.751534349633736,0
C0470,Brand_7,luxury,youtube,SG,Gen Z - Urban,2023-01-14,2023-01-26,Limited time offer on our luxury collection. Shop now and save big!,Get offer,images/c0470.jpg,79084,515,1,69346,783.78,400,USD,0.006512063122755551,0.001941747572815534,0.006524707905518183,-0.4896527086682487,0
C0471,Brand_5,fashion,google_ads,IN,Gen Z - Urban,2023-09-20,2023-10-11,Upgrade your fashion game with exclusive deals for IN.,Sign up,images/c0471.jpg,61890,1353,52,30325,472.34,2600,USD,0.021861366941347552,0.038433111603843315,0.022701567296816934,4.504509463522039,1
C0472,Brand_9,luxury,instagram,IN,Millennial Professionals,2023-02-10,2023-03-07,New arrivals in luxury just dropped. Don't miss out!,Sign up,images/c0472.jpg,46990,728,14,38482,303.88,5600,USD,0.015492658012343051,0.019230769230769232,0.015790593743349648,17.428326971172833,0
C0473,Brand_14,fashion,instagram,IN,Gen Z - Urban,2023-05-22,2023-06-08,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0473.jpg,98477,1480,64,68970,440.42,3200,USD,0.015028889994618032,0.043243243243243246,0.015678787940331246,6.26579174424413,0
C0474,Brand_15,grocery,youtube,EU,Gen Z - Urban,2024-01-17,2024-02-14,Discover premium grocery curated for Gen Z - Urban. Click to explore.,Shop now,images/c0474.jpg,24128,220,7,13979,343.26,210,USD,0.009118037135278515,0.031818181818181815,0.00940815649867374,-0.3882188428596399,0
C0475,Brand_13,luxury,tiktok,US,Students,2024-12-07,2025-01-13,Upgrade your luxury game with exclusive deals for US.,Learn more,images/c0475.jpg,232787,4577,107,170920,1270.37,42800,USD,0.01966175087096788,0.023377758357002402,0.02012139853170495,32.69097192156616,1
C0476,Brand_4,beauty,instagram,SG,Gen Z - Urban,2024-03-02,2024-04-15,Upgrade your beauty game with exclusive deals for SG.,Get offer,images/c0476.jpg,113563,2405,57,68361,678.5,2280,USD,0.02117767230524026,0.023700623700623702,0.021679596347401884,2.3603537214443624,1
C0477,Brand_6,grocery,tiktok,US,HNI / Affluent,2023-01-30,2023-02-14,Upgrade your grocery game with exclusive deals for US.,Get offer,images/c0477.jpg,68156,1381,76,46315,310.77,2280,USD,0.020262339339163098,0.05503258508327299,0.02137742825283174,6.336615503426972,1
C0478,Brand_4,luxury,tiktok,IN,Gen Z - Urban,2023-09-25,2023-10-22,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0478.jpg,52413,762,18,32457,272.34,7200,USD,0.014538377883349551,0.023622047244094488,0.014881804132562532,25.437541308658297,0
C0479,Brand_11,grocery,google_ads,EU,HNI / Affluent,2023-04-08,2023-05-12,Discover premium grocery curated for HNI / Affluent. Click to explore.,Get offer,images/c0479.jpg,78528,1718,54,59859,912.25,1620,USD,0.021877546862265687,0.03143189755529686,0.02256519967400163,0.7758289942449986,1
C0480,Brand_12,luxury,facebook,UK,HNI / Affluent,2023-02-25,2023-03-04,Discover premium luxury curated for HNI / Affluent. Click to explore.,Get offer,images/c0480.jpg,50489,499,9,39484,263.8,3600,USD,0.009883340925746203,0.018036072144288578,0.01006159757570956,12.646702047005306,0
C0481,Brand_16,beauty,instagram,AE,Families,2023-09-04,2023-10-02,New arrivals in beauty just dropped. Don't miss out!,Shop now,images/c0481.jpg,46422,600,17,34087,325.47,680,USD,0.012924906294429366,0.028333333333333332,0.013291111972771531,1.089286262942821,0
C0482,Brand_17,beauty,google_ads,EU,Students,2024-02-17,2024-03-10,Limited time offer on our beauty collection. Shop now and save big!,Get offer,images/c0482.jpg,74717,1384,44,40731,651.43,1760,USD,0.018523227645649586,0.031791907514450865,0.019112116385829197,1.7017484610779365,1
C0483,Brand_15,grocery,tiktok,IN,Students,2024-04-02,2024-04-29,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0483.jpg,61218,833,28,32431,325.76,840,USD,0.01360710902022281,0.03361344537815126,0.014064490836028619,1.5785854616895876,0
C0484,Brand_1,fashion,tiktok,AE,Gen Z - Urban,2024-07-24,2024-09-04,Limited time offer on our fashion collection. Shop now and save big!,Shop now,images/c0484.jpg,144455,1833,31,96034,822.45,1550,USD,0.012689072721608805,0.01691216584833606,0.01290367242393825,0.8846130463857984,0
C0485,Brand_20,grocery,youtube,UK,HNI / Affluent,2023-07-31,2023-09-05,New arrivals in grocery just dropped. Don't miss out!,Sign up,images/c0485.jpg,37326,335,16,24712,446.33,480,USD,0.00897497722766972,0.04776119402985075,0.009403632856453946,0.0754374565904152,0
C0486,Brand_2,beauty,tiktok,US,HNI / Affluent,2024-09-26,2024-11-10,Upgrade your beauty game with exclusive deals for US.,Sign up,images/c0486.jpg,58213,973,16,35810,293.37,640,USD,0.016714479583598164,0.01644398766700925,0.01698933227973133,1.1815454886321028,0
C0487,Brand_15,fashion,instagram,EU,Millennial Professionals,2023-01-03,2023-01-31,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0487.jpg,60201,725,11,35123,373.25,550,USD,0.0120429893191143,0.015172413793103448,0.012225710536369828,0.4735432016075017,0
C0488,Brand_18,grocery,youtube,EU,Gen Z - Urban,2023-02-16,2023-03-05,Upgrade your grocery game with exclusive deals for EU.,Learn more,images/c0488.jpg,88430,950,32,54534,1128.11,960,USD,0.010742960533755513,0.03368421052631579,0.011104828678050436,-0.14901915593337522,0
C0489,Brand_14,fashion,youtube,UK,Millennial Professionals,2023-07-12,2023-07-26,Upgrade your fashion game with exclusive deals for UK.,Learn more,images/c0489.jpg,39899,515,21,30091,592.96,1050,USD,0.012907591668964134,0.040776699029126215,0.013433920649640342,0.7707771181867241,0
C0490,Brand_15,beauty,youtube,IN,Students,2023-02-17,2023-04-02,Limited time offer on our beauty collection. Shop now and save big!,Get offer,images/c0490.jpg,92900,665,28,47121,1057.18,1120,USD,0.007158234660925727,0.042105263157894736,0.0074596340150699676,0.05942223651601424,0
C0491,Brand_15,grocery,google_ads,SG,Students,2023-01-05,2023-02-14,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0491.jpg,56199,876,31,20654,721.95,930,USD,0.015587465969145358,0.03538812785388128,0.016139077207779497,0.28817785165177634,0
C0492,Brand_19,luxury,google_ads,SG,HNI / Affluent,2023-06-27,2023-07-12,Limited time offer on our luxury collection. Shop now and save big!,Get offer,images/c0492.jpg,105188,2596,31,63907,1527.05,12400,USD,0.024679621249572195,0.011941448382126348,0.02497433167281439,7.1202318195213,1
C0493,Brand_20,grocery,youtube,UK,Students,2024-03-04,2024-04-18,Discover premium grocery curated for Students. Click to explore.,Sign up,images/c0493.jpg,39591,167,6,28750,535.0,180,USD,0.004218130383167892,0.03592814371257485,0.004369679977772726,-0.6635514018691588,0
C0494,Brand_13,electronics,youtube,AE,Millennial Professionals,2023-05-22,2023-06-24,Top-rated electronics loved by customers like you. Check it out.,Sign up,images/c0494.jpg,271068,3369,28,148636,3155.17,5600,USD,0.01242861569790606,0.008311071534579995,0.012531910812047162,0.7748647457981661,0
C0495,Brand_18,electronics,google_ads,EU,Millennial Professionals,2023-07-25,2023-08-14,Top-rated electronics loved by customers like you. Check it out.,Sign up,images/c0495.jpg,76902,1373,33,46843,883.12,6600,USD,0.017853891966398795,0.02403495994173343,0.018283009544615224,6.473503034695172,0
C0496,Brand_12,beauty,facebook,UK,HNI / Affluent,2024-12-11,2025-01-07,Limited time offer on our beauty collection. Shop now and save big!,Sign up,images/c0496.jpg,41173,562,16,29729,316.03,640,USD,0.013649721905132004,0.028469750889679714,0.014038326087484516,1.0251241970698985,0
C0497,Brand_18,luxury,google_ads,UK,Students,2024-11-21,2025-01-01,New arrivals in luxury just dropped. Don't miss out!,Get offer,images/c0497.jpg,45851,981,19,33936,405.46,7600,USD,0.021395389413535148,0.019367991845056064,0.021809775141218294,17.744142455482663,1
C0498,Brand_1,grocery,instagram,IN,Students,2023-05-29,2023-06-08,Limited time offer on our grocery collection. Shop now and save big!,Learn more,images/c0498.jpg,34528,327,10,23106,208.85,300,USD,0.009470574606116776,0.03058103975535168,0.009760194624652456,0.4364376346660283,0
C0499,Brand_9,beauty,youtube,EU,Families,2023-05-30,2023-06-09,New arrivals in beauty just dropped. Don't miss out!,Learn more,images/c0499.jpg,100204,445,12,68721,958.17,480,USD,0.004440940481417907,0.02696629213483146,0.0045606961797932215,-0.4990450546353987,0
C0500,Brand_18,fashion,youtube,AE,Gen Z - Urban,2024-09-22,2024-11-03,Discover premium fashion curated for Gen Z - Urban. Click to explore.,Get offer,images/c0500.jpg,32285,286,8,20443,526.94,400,USD,0.008858603066439524,0.027972027972027972,0.009106396159207062,-0.24090029225338755,0
C0501,Brand_8,grocery,youtube,EU,Gen Z - Urban,2024-01-26,2024-02-26,Upgrade your grocery game with exclusive deals for EU.,Sign up,images/c0501.jpg,2500,10,0,1738,50.0,0,USD,0.004,0.0,0.004,-1.0,0
C0502,Brand_18,fashion,instagram,EU,Families,2023-07-27,2023-08-31,Discover premium fashion curated for Families. Click to explore.,Sign up,images/c0502.jpg,65190,565,30,41725,322.62,1500,USD,0.008666973462187451,0.05309734513274336,0.009127166743365547,3.6494327692021575,0
C0503,Brand_19,grocery,google_ads,SG,Millennial Professionals,2023-10-29,2023-12-03,Discover premium grocery curated for Millennial Professionals. Click to explore.,Shop now,images/c0503.jpg,119853,1647,94,119853,886.17,2820,USD,0.013741833746339265,0.05707346690953248,0.014526127839937257,2.182233657198957,0
C0504,Brand_6,beauty,google_ads,IN,Students,2023-02-11,2023-03-17,New arrivals in beauty just dropped. Don't miss out!,Sign up,images/c0504.jpg,76541,1461,54,41690,595.1,2160,USD,0.019087809148038305,0.03696098562628337,0.01979331338759619,2.629642076961855,1
C0505,Brand_5,beauty,google_ads,US,Gen Z - Urban,2023-12-05,2024-01-10,Discover premium beauty curated for Gen Z - Urban. Click to explore.,Shop now,images/c0505.jpg,36712,684,32,21549,341.47,1280,USD,0.018631510132926563,0.04678362573099415,0.019503159729788624,2.7484991360880895,1
C0506,Brand_5,electronics,google_ads,IN,HNI / Affluent,2024-11-08,2024-12-04,Upgrade your electronics game with exclusive deals for IN.,Sign up,images/c0506.jpg,62762,1044,28,48666,480.01,5600,USD,0.0166342691437494,0.02681992337164751,0.017080398967528124,10.666423616174663,0
C0507,Brand_3,electronics,google_ads,SG,Millennial Professionals,2024-06-17,2024-06-28,Top-rated electronics loved by customers like you. Check it out.,Learn more,images/c0507.jpg,100580,1794,49,83439,818.12,9800,USD,0.017836548021475444,0.027313266443701228,0.018323722410021875,10.978682833814108,0
C0508,Brand_14,grocery,google_ads,AE,Gen Z - Urban,2023-12-24,2024-01-14,Discover premium grocery curated for Gen Z - Urban. Click to explore.,Sign up,images/c0508.jpg,75860,1561,73,56935,642.48,2190,USD,0.020577379383074083,0.04676489429852659,0.021539678354864224,2.408666417631677,1
C0509,Brand_11,electronics,youtube,SG,HNI / Affluent,2024-06-27,2024-08-03,Top-rated electronics loved by customers like you. Check it out.,Shop now,images/c0509.jpg,15265,81,2,9990,156.76,400,USD,0.005306256141500164,0.024691358024691357,0.005437274811660662,1.5516713447307988,0
C0510,Brand_4,electronics,tiktok,SG,HNI / Affluent,2024-09-28,2024-10-20,Limited time offer on our electronics collection. Shop now and save big!,Sign up,images/c0510.jpg,201793,2252,42,119293,737.46,8400,USD,0.011159951038935939,0.018650088809946713,0.011368085116926751,10.390448295500772,0
C0511,Brand_13,fashion,tiktok,US,HNI / Affluent,2023-10-17,2023-10-25,Top-rated fashion loved by customers like you. Check it out.,Sign up,images/c0511.jpg,49948,845,23,32633,199.93,1150,USD,0.016917594298069993,0.027218934911242602,0.01737807319612397,4.752013204621617,0
C0512,Brand_17,grocery,tiktok,AE,Gen Z - Urban,2023-10-31,2023-11-19,New arrivals in grocery just dropped. Don't miss out!,Shop now,images/c0512.jpg,72597,1194,28,50417,509.04,840,USD,0.016446960618207364,0.023450586264656615,0.016832651486976047,0.6501650165016502,0
C0513,Brand_4,beauty,google_ads,UK,Gen Z - Urban,2024-10-03,2024-10-14,Discover premium beauty curated for Gen Z - Urban. Click to explore.,Learn more,images/c0513.jpg,118033,2525,126,91799,755.75,5040,USD,0.0213923224860844,0.049900990099009904,0.022459820558657324,5.668871981475355,1
C0514,Brand_14,fashion,facebook,UK,Students,2024-10-24,2024-11-04,Discover premium fashion curated for Students. Click to explore.,Shop now,images/c0514.jpg,50086,590,11,33707,193.66,550,USD,0.011779738849179412,0.01864406779661017,0.011999361098909875,1.8400289166580608,0
C0515,Brand_15,electronics,instagram,IN,Gen Z - Urban,2023-02-25,2023-03-15,New arrivals in electronics just dropped. Don't miss out!,Shop now,images/c0515.jpg,123656,1937,33,73494,950.01,6600,USD,0.015664423885618166,0.017036654620547237,0.015931293265187295,5.947295291628509,0
C0516,Brand_19,beauty,youtube,AE,Students,2024-04-06,2024-05-08,Upgrade your beauty game with exclusive deals for AE.,Sign up,images/c0516.jpg,57901,141,6,40167,844.13,240,USD,0.002435191102053505,0.0425531914893617,0.002538816255332378,-0.7156836032364683,0
C0517,Brand_1,luxury,instagram,UK,Gen Z - Urban,2024-10-18,2024-10-29,Top-rated luxury loved by customers like you. Check it out.,Shop now,images/c0517.jpg,18012,284,1,12798,97.8,400,USD,0.015767266266933155,0.0035211267605633804,0.015822784810126583,3.0899795501022496,0
C0518,Brand_3,electronics,google_ads,IN,Families,2024-12-03,2024-12-29,Top-rated electronics loved by customers like you. Check it out.,Shop now,images/c0518.jpg,140119,3142,56,124837,1112.11,11200,USD,0.022423796915478987,0.01782304264799491,0.022823457204233545,9.070946219348805,1
C0519,Brand_10,luxury,tiktok,AE,Gen Z - Urban,2024-04-30,2024-05-17,Top-rated luxury loved by customers like you. Check it out.,Learn more,images/c0519.jpg,141461,1642,64,100343,729.69,25600,USD,0.01160743950629502,0.0389768574908648,0.012059861021765716,34.08339157724513,0
C0520,Brand_5,luxury,google_ads,US,Millennial Professionals,2023-11-02,2023-12-02,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0520.jpg,279009,7321,14,207117,2020.88,5600,USD,0.02623929694024207,0.0019123070618767928,0.026289474533079577,1.7710700288983017,1
C0521,Brand_4,fashion,instagram,UK,HNI / Affluent,2024-02-08,2024-03-20,Top-rated fashion loved by customers like you. Check it out.,Shop now,images/c0521.jpg,59713,642,31,36661,761.1,1550,USD,0.010751427662318088,0.048286604361370715,0.011270577596168339,1.0365260806727106,0
C0522,Brand_10,beauty,youtube,SG,Students,2024-10-23,2024-12-01,Discover premium beauty curated for Students. Click to explore.,Learn more,images/c0522.jpg,51820,574,22,26606,972.41,880,USD,0.011076804322655346,0.03832752613240418,0.011501350829795446,-0.09503193097561725,0
C0523,Brand_6,beauty,google_ads,US,Millennial Professionals,2023-04-28,2023-05-16,Top-rated beauty loved by customers like you. Check it out.,Shop now,images/c0523.jpg,83908,1531,69,47012,1031.0,2760,USD,0.018246174381465415,0.045068582625734814,0.019068503599180053,1.6770126091173618,1
C0524,Brand_18,luxury,google_ads,IN,Families,2024-11-18,2024-11-29,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0524.jpg,8416,135,2,5423,168.32,800,USD,0.016040874524714827,0.014814814814814815,0.01627851711026616,3.7528517110266164,0
C0525,Brand_7,grocery,tiktok,US,Families,2023-05-12,2023-06-03,Limited time offer on our grocery collection. Shop now and save big!,Sign up,images/c0525.jpg,59729,930,41,39489,560.77,1230,USD,0.01557032597230826,0.04408602150537634,0.01625675969796916,1.1934126290636091,0
C0526,Brand_20,fashion,facebook,US,Students,2024-04-06,2024-05-04,Top-rated fashion loved by customers like you. Check it out.,Sign up,images/c0526.jpg,53495,484,15,31308,294.66,750,USD,0.009047574539676605,0.030991735537190084,0.009327974577063277,1.5453064548971693,0
C0527,Brand_19,beauty,google_ads,UK,Families,2023-11-20,2023-12-24,Discover premium beauty curated for Families. Click to explore.,Shop now,images/c0527.jpg,85737,1467,48,61477,781.4,1920,USD,0.017110465726582456,0.032719836400818,0.017670317365898035,1.457128231379575,0
C0528,Brand_11,beauty,facebook,EU,Students,2023-10-11,2023-11-10,Discover premium beauty curated for Students. Click to explore.,Sign up,images/c0528.jpg,130565,1058,13,88569,697.97,520,USD,0.008103243595144182,0.012287334593572778,0.008202810860490944,-0.2549823058297635,0
C0529,Brand_16,luxury,tiktok,US,Families,2024-05-13,2024-06-24,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0529.jpg,192371,2093,16,157691,869.38,6400,USD,0.010880018297976307,0.007644529383659818,0.010963190917549943,6.361568013986979,0
C0530,Brand_20,fashion,youtube,SG,HNI / Affluent,2023-07-21,2023-08-13,Limited time offer on our fashion collection. Shop now and save big!,Shop now,images/c0530.jpg,33144,393,11,27036,515.27,550,USD,0.011857349746560464,0.027989821882951654,0.012189234853970552,0.06740155646554237,0
C0531,Brand_1,grocery,instagram,UK,HNI / Affluent,2024-02-19,2024-04-03,Discover premium grocery curated for HNI / Affluent. Click to explore.,Shop now,images/c0531.jpg,45387,531,18,30260,280.33,540,USD,0.011699385286535793,0.03389830508474576,0.012095974618282768,0.9263011450790142,0
C0532,Brand_18,electronics,google_ads,UK,Students,2024-10-31,2024-11-16,New arrivals in electronics just dropped. Don't miss out!,Get offer,images/c0532.jpg,21958,422,14,16146,169.37,2800,USD,0.01921850806084343,0.03317535545023697,0.019856088896985154,15.531853338843952,1
C0533,Brand_8,grocery,youtube,SG,Students,2024-05-28,2024-07-06,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0533.jpg,140192,813,47,121011,1668.03,1410,USD,0.00579918968272084,0.05781057810578106,0.006134444190824013,-0.15469146238377007,0
C0534,Brand_12,grocery,instagram,EU,Millennial Professionals,2024-09-20,2024-10-07,Top-rated grocery loved by customers like you. Check it out.,Learn more,images/c0534.jpg,147571,2326,87,105540,864.31,2610,USD,0.01576190443921909,0.037403267411865865,0.016351451165879476,2.0197498582684457,0
C0535,Brand_15,beauty,facebook,UK,HNI / Affluent,2024-11-06,2024-11-22,Upgrade your beauty game with exclusive deals for UK.,Sign up,images/c0535.jpg,169964,1670,78,124243,990.25,3120,USD,0.009825610129203832,0.046706586826347304,0.010284530841825328,2.150719515273921,0
C0536,Brand_2,beauty,tiktok,SG,Gen Z - Urban,2023-09-28,2023-10-28,Discover premium beauty curated for Gen Z - Urban. Click to explore.,Shop now,images/c0536.jpg,10358,152,7,7016,50.0,280,USD,0.014674647615369763,0.046052631578947366,0.015350453755551264,4.6,0
C0537,Brand_7,grocery,youtube,AE,Students,2024-04-10,2024-04-19,Limited time offer on our grocery collection. Shop now and save big!,Sign up,images/c0537.jpg,36308,276,12,27534,360.08,360,USD,0.007601630494656825,0.043478260869565216,0.007932136168337557,-0.00022217285047762742,0
C0538,Brand_4,grocery,youtube,EU,Families,2024-08-15,2024-09-25,Top-rated grocery loved by customers like you. Check it out.,Learn more,images/c0538.jpg,34483,241,12,24391,355.1,360,USD,0.006988951077342459,0.04979253112033195,0.007336948641359511,0.013798929878907285,0
C0539,Brand_13,luxury,youtube,UK,Gen Z - Urban,2024-06-13,2024-07-06,Upgrade your luxury game with exclusive deals for UK.,Learn more,images/c0539.jpg,73944,691,1,55993,1365.88,400,USD,0.009344909661365357,0.001447178002894356,0.00935843340906632,-0.707148504993118,0
C0540,Brand_17,luxury,youtube,US,Students,2024-05-08,2024-06-22,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0540.jpg,16575,108,0,14082,222.98,0,USD,0.006515837104072398,0.0,0.006515837104072398,-1.0,0
C0541,Brand_15,beauty,facebook,IN,HNI / Affluent,2024-10-20,2024-11-13,Discover premium beauty curated for HNI / Affluent. Click to explore.,Learn more,images/c0541.jpg,85451,730,21,73961,376.12,840,USD,0.008542907631274063,0.028767123287671233,0.008788662508338112,1.2333297883654153,0
C0542,Brand_6,beauty,youtube,UK,Gen Z - Urban,2024-11-07,2024-11-28,Upgrade your beauty game with exclusive deals for UK.,Sign up,images/c0542.jpg,67741,520,18,43395,930.01,720,USD,0.007676296482189516,0.03461538461538462,0.007942014437342229,-0.2258147761852023,0
C0543,Brand_4,luxury,tiktok,AE,Millennial Professionals,2024-08-27,2024-09-13,Upgrade your luxury game with exclusive deals for AE.,Shop now,images/c0543.jpg,52853,778,11,34822,259.55,4400,USD,0.014720072654343178,0.014138817480719794,0.01492819707490587,15.952417645925639,0
C0544,Brand_8,fashion,facebook,UK,HNI / Affluent,2023-06-14,2023-06-29,Top-rated fashion loved by customers like you. Check it out.,Shop now,images/c0544.jpg,266960,3048,83,159611,1198.1,4150,USD,0.011417440815103387,0.027230971128608925,0.011728348816302067,2.463817711376346,0
C0545,Brand_19,beauty,instagram,SG,Families,2023-07-04,2023-08-13,Upgrade your beauty game with exclusive deals for SG.,Shop now,images/c0545.jpg,63548,711,20,52174,904.88,800,USD,0.01118839302574432,0.02812939521800281,0.011503115755019827,-0.11590487136415878,0
C0546,Brand_10,fashion,facebook,AE,HNI / Affluent,2024-04-27,2024-06-03,Discover premium fashion curated for HNI / Affluent. Click to explore.,Learn more,images/c0546.jpg,125860,1576,41,76816,719.12,2050,USD,0.01252184967424122,0.02601522842639594,0.012847608453837598,1.8507064189565026,0
C0547,Brand_14,grocery,facebook,UK,Millennial Professionals,2024-09-30,2024-11-08,New arrivals in grocery just dropped. Don't miss out!,Learn more,images/c0547.jpg,8156,23,0,6258,50.0,0,USD,0.0028200098087297694,0.0,0.0028200098087297694,-1.0,0
C0548,Brand_11,luxury,google_ads,UK,Gen Z - Urban,2023-08-24,2023-09-24,Upgrade your luxury game with exclusive deals for UK.,Learn more,images/c0548.jpg,25494,474,3,19008,250.43,1200,USD,0.018592610025888443,0.006329113924050633,0.018710284772887737,3.7917581759373875,0
C0549,Brand_4,fashion,facebook,UK,HNI / Affluent,2024-12-01,2025-01-03,Discover premium fashion curated for HNI / Affluent. Click to explore.,Shop now,images/c0549.jpg,15745,116,4,13489,155.64,200,USD,0.007367418228008892,0.034482758620689655,0.007621467132422992,0.28501670521716793,0
C0550,Brand_6,luxury,google_ads,UK,Gen Z - Urban,2024-06-28,2024-08-06,Limited time offer on our luxury collection. Shop now and save big!,Shop now,images/c0550.jpg,23757,370,3,14842,264.17,1200,USD,0.015574357031611736,0.008108108108108109,0.015700635602138316,3.5425294318052765,0
C0551,Brand_16,beauty,google_ads,UK,Gen Z - Urban,2024-11-25,2024-12-29,Top-rated beauty loved by customers like you. Check it out.,Get offer,images/c0551.jpg,199310,4693,186,132033,1471.27,7440,USD,0.023546234509056244,0.03963349669720861,0.024479454116702624,4.056855641724496,1
C0552,Brand_12,fashion,google_ads,AE,Millennial Professionals,2024-05-08,2024-06-08,New arrivals in fashion just dropped. Don't miss out!,Shop now,images/c0552.jpg,34817,789,38,27483,414.02,1900,USD,0.022661343596518942,0.048162230671736375,0.023752764454145963,3.589150282595044,1
C0553,Brand_14,beauty,youtube,AE,Millennial Professionals,2023-03-27,2023-04-21,Top-rated beauty loved by customers like you. Check it out.,Get offer,images/c0553.jpg,43803,582,9,24905,464.78,360,USD,0.013286761180741045,0.015463917525773196,0.013492226559824669,-0.2254399931150221,0
C0554,Brand_9,beauty,instagram,EU,Gen Z - Urban,2024-08-14,2024-09-23,Limited time offer on our beauty collection. Shop now and save big!,Shop now,images/c0554.jpg,34493,433,16,25653,253.56,640,USD,0.012553271678311542,0.03695150115473441,0.013017133911228366,1.5240574223063574,0
C0555,Brand_13,beauty,youtube,AE,Families,2023-04-20,2023-05-06,Upgrade your beauty game with exclusive deals for AE.,Sign up,images/c0555.jpg,81132,472,19,62175,768.47,760,USD,0.005817679830399842,0.04025423728813559,0.006051866094759158,-0.01102190065975253,0
C0556,Brand_9,grocery,tiktok,UK,Families,2024-09-18,2024-10-12,Upgrade your grocery game with exclusive deals for UK.,Learn more,images/c0556.jpg,70906,1315,37,52833,289.39,1110,USD,0.01854568019631625,0.028136882129277566,0.019067497814007277,2.835654307336121,1
C0557,Brand_14,grocery,google_ads,AE,Millennial Professionals,2024-01-15,2024-02-26,Top-rated grocery loved by customers like you. Check it out.,Get offer,images/c0557.jpg,363762,9269,455,192050,2195.34,13650,USD,0.025480946333041935,0.04908835904628331,0.026731764175477374,5.217715706906447,1
C0558,Brand_9,electronics,google_ads,US,Students,2023-05-22,2023-06-05,Discover premium electronics curated for Students. Click to explore.,Get offer,images/c0558.jpg,34270,826,22,26584,387.26,4400,USD,0.024102713743799242,0.026634382566585957,0.024744674642544498,10.36187574239529,1
C0559,Brand_6,fashion,facebook,UK,Students,2023-12-13,2024-01-24,Top-rated fashion loved by customers like you. Check it out.,Shop now,images/c0559.jpg,75408,275,7,50627,556.33,350,USD,0.0036468279227668153,0.025454545454545455,0.0037396562698917887,-0.3708769974655331,0
